,effort,latitude,longitude
0,6.637419240837529e-09,9365000.0,514000.0
1,6.637419240837529e-09,9365000.0,514500.0
2,6.637419240837529e-09,9365000.0,515000.0
3,6.637419240837529e-09,9365000.0,515500.0
4,6.637419240837529e-09,9365000.0,516000.0
5,2.455845119109886e-09,9365000.0,516500.0
6,2.455845119109886e-09,9365000.0,517000.0
7,2.455845119109886e-09,9365000.0,517500.0
8,2.455845119109886e-09,9365000.0,518000.0
9,9.032165337795296e-11,9365000.0,518500.0
10,9.032165337795296e-11,9365000.0,519000.0
11,4.150951919538919e-09,9365000.0,519500.0
12,1.5888458713824192e-08,9365000.0,520000.0
13,1.5888458713824192e-08,9365000.0,520500.0
14,5.347056575755769e-10,9365000.0,521000.0
15,7.888396681236615e-09,9365000.0,521500.0
16,7.888396681236615e-09,9365000.0,522000.0
17,7.888396681236615e-09,9365000.0,522500.0
18,7.888396681236615e-09,9365000.0,523000.0
19,3.944198340618308e-09,9365000.0,523500.0
20,0.0,9365000.0,524000.0
21,0.0,9365000.0,524500.0
22,0.0,9365000.0,525000.0
23,0.0,9365000.0,525500.0
24,4.353357106084265e-09,9365000.0,526000.0
25,3.6677033618759932e-09,9365000.0,526500.0
26,1.610742129251178e-09,9365000.0,527000.0
27,2.9930838063816274e-09,9365000.0,527500.0
28,4.506874249207107e-09,9365000.0,528000.0
29,2.9930838063816274e-09,9365000.0,528500.0
30,2.9930838063816274e-09,9365000.0,529000.0
31,1.610742129251178e-09,9365000.0,529500.0
32,3.6677033618759932e-09,9365000.0,530000.0
33,4.353357106084265e-09,9365000.0,530500.0
34,4.353357106084265e-09,9365000.0,531000.0
35,0.0,9365000.0,531500.0
36,6.637419240837529e-09,9364500.0,514000.0
37,6.637419240837529e-09,9364500.0,514500.0
38,6.637419240837529e-09,9364500.0,515000.0
39,6.637419240837529e-09,9364500.0,515500.0
40,6.637419240837529e-09,9364500.0,516000.0
41,6.637419240837529e-09,9364500.0,516500.0
42,2.455845119109886e-09,9364500.0,517000.0
43,2.455845119109886e-09,9364500.0,517500.0
44,2.455845119109886e-09,9364500.0,518000.0
45,1.2730833862439194e-09,9364500.0,518500.0
46,9.032165337795296e-11,9364500.0,519000.0
47,1.5888458713824192e-08,9364500.0,519500.0
48,1.5888458713824192e-08,9364500.0,520000.0
49,2.09947410729275e-08,9364500.0,520500.0
50,3.6313588150237424e-08,9364500.0,521000.0
51,3.669770474146108e-08,9364500.0,521500.0
52,6.550701280168554e-08,9364500.0,522000.0
53,6.550701280168554e-08,9364500.0,522500.0
54,7.888396681236615e-09,9364500.0,523000.0
55,3.133346845763405e-09,9364500.0,523500.0
56,0.0,9364500.0,524000.0
57,0.0,9364500.0,524500.0
58,0.0,9364500.0,525000.0
59,0.0,9364500.0,525500.0
60,4.353357106084265e-09,9364500.0,526000.0
61,4.353357106084265e-09,9364500.0,526500.0
62,1.610742129251178e-09,9364500.0,527000.0
63,2.9930838063816274e-09,9364500.0,527500.0
64,2.9930838063816274e-09,9364500.0,528000.0
65,2.9930838063816274e-09,9364500.0,528500.0
66,1.610742129251178e-09,9364500.0,529000.0
67,3.6677033618759932e-09,9364500.0,529500.0
68,4.353357106084265e-09,9364500.0,530000.0
69,1.0883392765210662e-09,9364500.0,530500.0
70,0.0,9364500.0,531000.0
71,0.0,9364500.0,531500.0
72,6.637419240837529e-09,9364000.0,514000.0
73,6.637419240837529e-09,9364000.0,514500.0
74,6.637419240837529e-09,9364000.0,515000.0
75,6.637419240837529e-09,9364000.0,515500.0
76,6.637419240837529e-09,9364000.0,516000.0
77,6.637419240837529e-09,9364000.0,516500.0
78,6.637419240837529e-09,9364000.0,517000.0
79,2.455845119109886e-09,9364000.0,517500.0
80,2.455845119109886e-09,9364000.0,518000.0
81,2.455845119109886e-09,9364000.0,518500.0
82,9.032165337795296e-11,9364000.0,519000.0
83,1.5888458713824192e-08,9364000.0,519500.0
84,2.6507285522489006e-08,9364000.0,520000.0
85,3.3180241304474024e-08,9364000.0,520500.0
86,3.3180241304474024e-08,9364000.0,521000.0
87,3.356435789569767e-08,9364000.0,521500.0
88,6.550701280168554e-08,9364000.0,522000.0
89,6.237366595592212e-08,9364000.0,522500.0
90,4.755049835473208e-09,9364000.0,523000.0
91,0.0,9364000.0,523500.0
92,0.0,9364000.0,524000.0
93,0.0,9364000.0,524500.0
94,0.0,9364000.0,525000.0
95,0.0,9364000.0,525500.0
96,1.0883392765210662e-09,9364000.0,526000.0
97,4.353357106084265e-09,9364000.0,526500.0
98,1.610742129251178e-09,9364000.0,527000.0
99,2.9930838063816274e-09,9364000.0,527500.0
100,2.9930838063816274e-09,9364000.0,528000.0
101,2.9930838063816274e-09,9364000.0,528500.0
